mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__max_iter,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.17488985061645507,0.02398604798380974,0.014273786544799804,0.0031567795434826952,0.2,3.0,100,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 10}",0.4576271186440678,0.43243243243243246,0.2828282828282828,0.35398230088495575,0.4144144144144144,0.3882569098408306,0.06282970941201617,50,0.8015414258188824,0.7313131313131314,0.7619047619047619,0.7745664739884393,0.7953667953667953,0.772938517678402,0.02521198442185077
0.18711862564086915,0.01616623167434229,0.012941312789916993,0.002190737291707941,0.2,3.0,100,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 100, 'pca__n_components': 15}",0.5271317829457365,0.5333333333333333,0.5546218487394958,0.532258064516129,0.5573770491803278,0.5409444157430044,0.012500189702036988,18,0.8994708994708994,0.892416225749559,0.8628158844765343,0.8998242530755711,0.9071803852889667,0.8923415296123061,0.015484056335453716
0.35404362678527834,0.14202986322436867,0.030579328536987305,0.0070907407036168235,0.2,3.0,200,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 5}",0.2857142857142857,0.27450980392156865,0.23404255319148937,0.34782608695652173,0.3364485981308411,0.29570826558294133,0.04178027404412506,56,0.76171875,0.712,0.6538461538461539,0.75,0.7411764705882353,0.7237482748868779,0.038623776474978846
0.3245389461517334,0.032097342781390446,0.0205629825592041,0.0017013175240165452,0.2,3.0,200,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 10}",0.48,0.46153846153846156,0.35294117647058826,0.42735042735042733,0.43478260869565216,0.4313225348110259,0.04348306550711266,33,0.9365351629502573,0.9201388888888888,0.9259896729776248,0.9182608695652174,0.9473684210526315,0.9296586030869239,0.01090797014960651
0.45309200286865237,0.10924015293678187,0.026059579849243165,0.007255212160776831,0.2,3.0,200,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 200, 'pca__n_components': 15}",0.5481481481481482,0.5806451612903226,0.5691056910569106,0.5669291338582677,0.5409836065573771,0.5611623481822052,0.014508504649016209,4,0.9752066115702479,0.9853181076672104,0.9752883031301482,0.9869281045751634,0.9836065573770492,0.9812695368639639,0.005028045327270366
0.40656752586364747,0.05113079156940947,0.028448152542114257,0.005132129621856519,0.2,3.0,300,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 5}",0.3392857142857143,0.25742574257425743,0.2268041237113402,0.34710743801652894,0.34545454545454546,0.30321551280847725,0.05088634365683982,54,0.8776978417266187,0.825925925925926,0.783625730994152,0.8695652173913043,0.8364312267657993,0.8386491885607601,0.03368970110256769
0.5458560466766358,0.1547458528689631,0.033561325073242186,0.012530537777783148,0.2,3.0,300,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 10}",0.4628099173553719,0.4426229508196721,0.37735849056603776,0.4166666666666667,0.4424778761061947,0.42838718030278866,0.029419134293071535,38,0.991869918699187,0.9886178861788618,0.9786535303776683,0.9836065573770492,0.9885807504078303,0.9862657286081195,0.0046328322068339865
0.5323450565338135,0.08182464923569503,0.035593938827514646,0.008335716397613742,0.2,3.0,300,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5076923076923077,0.5757575757575758,0.5691056910569106,0.5426356589147286,0.5691056910569106,0.5528593848956866,0.025285574972879934,11,0.9983844911147012,1.0,1.0,1.0,0.9983844911147012,0.9993537964458804,0.00079143448878291
0.28406991958618166,0.08793161158059645,0.019540691375732423,0.004633124302770406,0.2,5.0,100,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 5}",0.2727272727272727,0.2653061224489796,0.1935483870967742,0.29357798165137616,0.3018867924528302,0.2654093112754466,0.0383187584750638,72,0.8670309653916212,0.825925925925926,0.7906976744186046,0.8403669724770643,0.8407407407407408,0.8329524557907912,0.024947207970110092
0.3045205593109131,0.044419171591422967,0.015104246139526368,0.0018273962646904597,0.2,5.0,100,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 10}",0.4482758620689655,0.4406779661016949,0.40384615384615385,0.42105263157894735,0.45045045045045046,0.4328606128092424,0.01782924877911698,30,0.9983844911147012,0.9951534733441034,0.9752883031301482,0.9836065573770492,0.9885807504078303,0.9882027150747664,0.008246589792353844
0.40683760643005373,0.08525633411564064,0.015355730056762695,0.003003777646772009,0.2,5.0,100,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 100, 'pca__n_components': 15}",0.45161290322580644,0.5967741935483871,0.5882352941176471,0.5423728813559322,0.576,0.5509990544495545,0.05302634458429941,12,0.9983844911147012,0.998389694041868,1.0,1.0,0.9983844911147012,0.999031735254254,0.0007905871370674115
0.5506601810455323,0.08695681159998483,0.02783679962158203,0.0047077865618181634,0.2,5.0,200,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 5}",0.25688073394495414,0.24761904761904763,0.16981132075471697,0.3130434782608696,0.3148148148148148,0.2604338790788806,0.05313068589903287,74,0.9951377633711507,0.9886178861788618,0.9684908789386402,0.9935064935064936,0.9852700490998363,0.9862046142189964,0.009524623940088925
0.6886180877685547,0.11570660449130618,0.030808162689208985,0.014006726796210671,0.2,5.0,200,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 10}",0.4576271186440678,0.4666666666666667,0.37735849056603776,0.43859649122807015,0.4485981308411215,0.4377693795891928,0.03161266986737031,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6198517799377441,0.05866845607011734,0.023604631423950195,0.0018137804747774702,0.2,5.0,200,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 200, 'pca__n_components': 15}",0.4838709677419355,0.6,0.6050420168067226,0.55,0.5423728813559322,0.5562571731809182,0.04419295052215988,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.8064191341400146,0.16166424606835175,0.042290687561035156,0.010786671147723352,0.2,5.0,300,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 5}",0.24074074074074073,0.25925925925925924,0.18181818181818182,0.35772357723577236,0.3063063063063063,0.2691696130720521,0.05959467592043591,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1670345783233642,0.21845989071902017,0.04132146835327148,0.00912374885709371,0.2,5.0,300,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 10}",0.45217391304347826,0.453781512605042,0.3883495145631068,0.43478260869565216,0.42592592592592593,0.431002694966641,0.023775828642083097,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2103987216949463,0.39129740692815806,0.03989076614379883,0.013663258645368662,0.2,5.0,300,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5,0.6046511627906976,0.5573770491803278,0.6115702479338843,0.5299145299145299,0.5607025979638879,0.042808326228189565,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5174188137054443,0.03216452207520735,0.02034158706665039,0.002150712457433233,0.2,,100,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 5}",0.26785714285714285,0.3392857142857143,0.18556701030927836,0.2882882882882883,0.3148148148148148,0.2791625941110477,0.05264426891906182,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7019514083862305,0.18824126328551985,0.02310471534729004,0.004043481836296256,0.2,,100,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 10}",0.45614035087719296,0.4482758620689655,0.41509433962264153,0.42105263157894735,0.4074074074074074,0.4295941183110309,0.01912673904052381,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7752825736999511,0.2678706084557097,0.021810197830200197,0.005305473197879087,0.2,,100,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 15}",0.4838709677419355,0.5454545454545454,0.608,0.5619834710743802,0.5932203389830508,0.5585058646507823,0.043376405286575125,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0426137447357178,0.22280053694052165,0.04348025321960449,0.012153506693361222,0.2,,200,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 5}",0.3,0.2777777777777778,0.19801980198019803,0.27522935779816515,0.29357798165137616,0.2689209838415034,0.036658119854986494,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.213950777053833,0.11566688697756065,0.03560490608215332,0.0024412502969165103,0.2,,200,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 10}",0.4424778761061947,0.4793388429752066,0.40384615384615385,0.4444444444444444,0.39622641509433965,0.4332667464932678,0.030232371181648305,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4696859836578369,0.47448922484888023,0.03436908721923828,0.003428249493979903,0.2,,200,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 15}",0.5203252032520326,0.5967741935483871,0.6031746031746031,0.5901639344262295,0.6229508196721312,0.5866777508146768,0.03494176258354564,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.766853427886963,0.38023290067839904,0.05623335838317871,0.007744032527266772,0.2,,300,5,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 5}",0.2831858407079646,0.2982456140350877,0.17647058823529413,0.2956521739130435,0.3333333333333333,0.27737751004494465,0.05313461929421665,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6768556594848634,0.06952702410053248,0.04374780654907227,0.004673318795393605,0.2,,300,10,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 10}",0.40707964601769914,0.4576271186440678,0.4077669902912621,0.4074074074074074,0.4074074074074074,0.4174577139535688,0.020085879695514605,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5698285102844238,0.21454401505944407,0.032442140579223636,0.003404175226109219,0.2,,300,15,"{'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 15}",0.5238095238095238,0.5873015873015873,0.608,0.5691056910569106,0.6218487394957983,0.5820131083327641,0.034188953568580066,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
