threshold,precision,recall,f1
0.265,0.405103668261563,0.654639175257732,0.5004926108374385
0.27,0.405103668261563,0.654639175257732,0.5004926108374385
0.275,0.405103668261563,0.654639175257732,0.5004926108374385
0.28,0.405103668261563,0.654639175257732,0.5004926108374385
0.28500000000000003,0.405103668261563,0.654639175257732,0.5004926108374385
0.29,0.405103668261563,0.654639175257732,0.5004926108374385
0.295,0.405103668261563,0.654639175257732,0.5004926108374385
0.3,0.405103668261563,0.654639175257732,0.5004926108374385
0.305,0.405103668261563,0.654639175257732,0.5004926108374385
0.31,0.405103668261563,0.654639175257732,0.5004926108374385
0.315,0.405103668261563,0.654639175257732,0.5004926108374385
0.32,0.405103668261563,0.654639175257732,0.5004926108374385
0.325,0.405103668261563,0.654639175257732,0.5004926108374385
0.33,0.405103668261563,0.654639175257732,0.5004926108374385
0.335,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.34,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.34500000000000003,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.35000000000000003,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.355,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.36,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.365,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.37,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.375,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.38,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.385,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.39,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.395,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.4,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.405,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.41000000000000003,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.41500000000000004,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.42,0.7254901960784313,0.2860824742268041,0.41035120147874304
